duration_h,run_mode,method,value_gbp_horizon_mean,value_gbp_annualized_mean,gbp_per_mw_year,n_paths,window_hh,gate_hh,notes,value_gbp_annualized_m,gbp_per_mw_year_k,p5_ann_m,p95_ann_m
1.0,medium,Initial hourly intrinsic,970615.7582722309,970615.7582722309,9706.157582722308,1,24,24,HPFC hourly daily LP; 5-year annual avg gross revenue as-of 2026-05-03; energy-only,0.9706157582722309,9.706157582722307,0.9706157582722309,0.9706157582722309
1.0,medium,DA rolling intrinsic,100208.49498932323,1625604.4742712434,16256.044742712435,125,48,8,"HPFC-anchored simulated paths (125 paths); rolling LP; DA prices only; energy-only, VOM=0",1.6256044742712434,16.256044742712433,1.2549538293065228,1.9962551192359637
1.0,medium,WD rolling intrinsic,164616.12877597334,2670439.42236579,26704.3942236579,125,48,8,"HPFC-anchored simulated paths (125 paths); rolling LP; intraday (DA + delta_imb) prices at gate; energy-only, VOM=0",2.67043942236579,26.7043942236579,2.472369686348245,2.8685091583833335
1.0,medium,Forward simulation (LSMC),117534.4219464655,1906669.5115759955,19066.695115759954,125,0,0,"Non-anticipative LSMC policy on 125 paths + antithetic variates; full-stack: DA+ancillary, VOM=1.20 £/MWh, degradation cost",1.9066695115759955,19.066695115759956,1.7583520380554145,2.0549869850965763
1.0,medium,Perfect foresight (DA energy),96236.67110096781,1561172.6645268109,15611.726645268109,125,1080,1080,"Full-horizon LP on 125 sampled HPFC-anchored DA paths; energy-only (VOM=0), terminal SoC=50 MWh; upper bound on DA energy arbitrage",1.561172664526811,15.611726645268108,1.2139076659259467,1.908437663127675
